0.0,0.0
30.0,0.0
60.0,0.0
90.0,0.0
120.0,0.0
150.0,0.0
180.0,0.0
210.0,0.0
240.0,0.0
270.0,0.0
300.0,0.0
330.0,0.0
360.0,0.0
390.0,0.0
420.0,0.0
450.0,0.0
480.0,0.0
510.0,0.0
15.0,26.0
45.0,26.0
75.0,26.0
105.0,26.0
135.0,26.0
165.0,26.0
195.0,26.0
225.0,26.0
255.0,26.0
285.0,26.0
315.0,26.0
345.0,26.0
375.0,26.0
405.0,26.0
435.0,26.0
465.0,26.0
495.0,26.0
0.0,52.0
30.0,52.0
60.0,52.0
90.0,52.0
120.0,52.0
150.0,52.0
180.0,52.0
210.0,52.0
240.0,52.0
270.0,52.0
300.0,52.0
330.0,52.0
360.0,52.0
390.0,52.0
420.0,52.0
450.0,52.0
480.0,52.0
510.0,52.0
15.0,77.9
45.0,77.9
75.0,77.9
105.0,77.9
135.0,77.9
165.0,77.9
195.0,77.9
225.0,77.9
255.0,77.9
285.0,77.9
315.0,77.9
345.0,77.9
375.0,77.9
405.0,77.9
435.0,77.9
465.0,77.9
495.0,77.9
0.0,103.9
30.0,103.9
60.0,103.9
90.0,103.9
120.0,103.9
150.0,103.9
180.0,103.9
210.0,103.9
240.0,103.9
270.0,103.9
300.0,103.9
330.0,103.9
360.0,103.9
390.0,103.9
420.0,103.9
450.0,103.9
480.0,103.9
510.0,103.9
15.0,129.9
45.0,129.9
75.0,129.9
105.0,129.9
135.0,129.9
165.0,129.9
195.0,129.9
225.0,129.9
255.0,129.9
285.0,129.9
315.0,129.9
345.0,129.9
375.0,129.9
405.0,129.9
435.0,129.9
465.0,129.9
495.0,129.9
0.0,155.9
30.0,155.9
60.0,155.9
90.0,155.9
120.0,155.9
150.0,155.9
180.0,155.9
210.0,155.9
240.0,155.9
270.0,155.9
300.0,155.9
330.0,155.9
360.0,155.9
390.0,155.9
420.0,155.9
450.0,155.9
480.0,155.9
510.0,155.9
15.0,181.9
45.0,181.9
75.0,181.9
105.0,181.9
135.0,181.9
165.0,181.9
195.0,181.9
225.0,181.9
255.0,181.9
285.0,181.9
315.0,181.9
345.0,181.9
375.0,181.9
405.0,181.9
435.0,181.9
465.0,181.9
495.0,181.9
0.0,207.8
30.0,207.8
60.0,207.8
90.0,207.8
120.0,207.8
150.0,207.8
180.0,207.8
210.0,207.8
240.0,207.8
270.0,207.8
300.0,207.8
330.0,207.8
360.0,207.8
390.0,207.8
420.0,207.8
450.0,207.8
480.0,207.8
510.0,207.8
15.0,233.8
45.0,233.8
75.0,233.8
105.0,233.8
135.0,233.8
165.0,233.8
195.0,233.8
225.0,233.8
255.0,233.8
285.0,233.8
315.0,233.8
345.0,233.8
375.0,233.8
405.0,233.8
435.0,233.8
465.0,233.8
495.0,233.8
0.0,259.8
30.0,259.8
60.0,259.8
90.0,259.8
120.0,259.8
150.0,259.8
180.0,259.8
210.0,259.8
240.0,259.8
270.0,259.8
300.0,259.8
330.0,259.8
360.0,259.8
390.0,259.8
420.0,259.8
450.0,259.8
480.0,259.8
510.0,259.8
15.0,285.8
45.0,285.8
75.0,285.8
105.0,285.8
135.0,285.8
165.0,285.8
195.0,285.8
225.0,285.8
255.0,285.8
285.0,285.8
315.0,285.8
345.0,285.8
375.0,285.8
405.0,285.8
435.0,285.8
465.0,285.8
495.0,285.8
0.0,311.8
30.0,311.8
60.0,311.8
90.0,311.8
120.0,311.8
150.0,311.8
180.0,311.8
210.0,311.8
240.0,311.8
270.0,311.8
300.0,311.8
330.0,311.8
360.0,311.8
390.0,311.8
420.0,311.8
450.0,311.8
480.0,311.8
510.0,311.8
15.0,337.7
45.0,337.7
75.0,337.7
105.0,337.7
135.0,337.7
165.0,337.7
195.0,337.7
225.0,337.7
255.0,337.7
285.0,337.7
315.0,337.7
345.0,337.7
375.0,337.7
405.0,337.7
435.0,337.7
465.0,337.7
495.0,337.7
0.0,363.7
30.0,363.7
60.0,363.7
90.0,363.7
120.0,363.7
150.0,363.7
180.0,363.7
210.0,363.7
240.0,363.7
270.0,363.7
300.0,363.7
330.0,363.7
360.0,363.7
390.0,363.7
420.0,363.7
450.0,363.7
480.0,363.7
510.0,363.7
15.0,389.7
45.0,389.7
75.0,389.7
105.0,389.7
135.0,389.7
165.0,389.7
195.0,389.7
225.0,389.7
255.0,389.7
285.0,389.7
315.0,389.7
345.0,389.7
375.0,389.7
405.0,389.7
435.0,389.7
465.0,389.7
495.0,389.7
0.0,415.7
30.0,415.7
60.0,415.7
90.0,415.7
120.0,415.7
150.0,415.7
180.0,415.7
210.0,415.7
240.0,415.7
270.0,415.7
300.0,415.7
330.0,415.7
360.0,415.7
390.0,415.7
420.0,415.7
450.0,415.7
480.0,415.7
510.0,415.7
15.0,441.7
45.0,441.7
75.0,441.7
105.0,441.7
135.0,441.7
165.0,441.7
195.0,441.7
225.0,441.7
255.0,441.7
285.0,441.7
315.0,441.7
345.0,441.7
375.0,441.7
405.0,441.7
435.0,441.7
465.0,441.7
495.0,441.7
0.0,467.7
30.0,467.7
60.0,467.7
90.0,467.7
120.0,467.7
150.0,467.7
180.0,467.7
210.0,467.7
240.0,467.7
270.0,467.7
300.0,467.7
330.0,467.7
360.0,467.7
390.0,467.7
420.0,467.7
450.0,467.7
480.0,467.7
510.0,467.7
15.0,493.6
45.0,493.6
75.0,493.6
105.0,493.6
135.0,493.6
165.0,493.6
195.0,493.6
225.0,493.6
255.0,493.6
285.0,493.6
315.0,493.6
345.0,493.6
375.0,493.6
405.0,493.6
435.0,493.6
465.0,493.6
495.0,493.6
